ratio_peak_speed,formation_offensiveness,pos_A,pos_D,subbed_int,is_home_int,jersey_number,minute_in,ratio_distance,last15_sprints,cumul_hsr,last15_peak_speed,ratio_shots_top_third
2.0,17,0,0,1,0,21,1,0.9746412842733344,4,17,8.91,2.0
2.7251612903225806,17,0,1,0,1,3,1,0.7488579126156729,0,14,7.04,3.0
2.1006787330316743,17,0,1,0,1,4,1,0.4903553299492386,0,5,6.19,0.0
2.6168674698795176,17,0,0,0,1,6,1,0.7251028412895819,1,14,7.24,0.0
2.9929411764705884,17,0,0,1,1,8,1,0.9126032186125008,1,25,8.48,0.0
2.6859205776173285,17,1,0,0,1,9,1,0.9147894524835,1,23,7.44,3.0
2.765734265734266,17,0,0,1,1,11,1,0.9707587469487388,2,23,7.91,0.0
2.5024752475247527,17,0,1,1,1,16,1,1.303275497,0,15,6.74,0.0
3.0,17,0,1,0,1,18,1,1.3805882005551289,5,18,8.68,0.0
2.852017937219731,17,0,0,1,1,20,1,1.242627234066209,2,22,8.48,0.0
3.0,17,0,1,0,0,2,1,1.2017462627331656,1,14,7.99,0.0
2.673024523160763,17,0,1,0,0,3,1,0.6831715924128803,0,8,6.54,0.0
2.839721254355401,17,0,1,0,0,4,1,1.111418601852966,1,11,8.15,0.0
2.8479087452471483,17,0,0,0,0,6,1,0.8590698869475848,1,15,7.49,3.0
2.8140068886337537,17,0,0,1,0,7,1,1.0744527461004063,1,14,8.17,0.0
2.503787878787879,17,0,0,1,0,8,1,1.098248286367098,0,18,6.61,0.0
2.491467576791809,17,1,0,1,0,11,1,0.8462965178891947,1,22,7.3,1.5
3.0,17,0,1,0,0,13,1,1.3507763738773026,2,14,9.1,0.0
3.0,17,0,0,1,0,17,1,1.0475870004124783,3,29,8.43,3.0
2.525252525252525,17,0,0,1,0,21,1,1.0849298297322418,3,28,7.5,1.5
3.592258064516129,17,0,1,0,1,3,1,1.3173069369157042,0,21,6.96,0.0
3.3800904977375565,17,0,1,0,1,4,1,1.5453790238836969,1,12,7.47,0.0
4.0,17,0,0,0,1,6,1,0.799111928,1,17,8.41,0.0
3.552941176470588,17,0,0,1,1,8,1,1.182235054347826,2,35,7.55,0.0
3.995186522262335,17,1,0,0,1,9,1,1.184532507469848,3,32,8.3,0.0
3.874125874125874,17,0,0,1,1,11,1,0.9643594542963548,2,31,8.31,0.0
0.6666666666666666,17,1,0,0,1,14,51,0.6666666666666666,1,11,8.68,0.0
3.826732673267327,17,0,1,1,1,16,1,0.934169071,3,20,7.73,0.0
4.0,17,0,1,0,1,18,1,1.0591351163598473,4,23,8.69,0.0
3.6245306633291614,17,0,1,0,0,2,1,0.8617492388596734,1,19,7.24,0.0
4.0,17,0,1,0,0,3,1,1.8248980570880309,1,13,8.43,0.0
4.0,17,0,1,0,0,4,1,1.2105395653268438,1,14,8.72,0.0
3.88339670468948,17,0,0,0,0,6,1,1.1525423728813555,1,22,7.66,0.0
3.605051664753157,17,0,0,1,0,7,1,0.6408337002788786,1,18,7.85,0.0
3.676767676767677,17,0,0,1,0,8,1,0.9303503588011818,1,25,7.28,0.0
2.980659841,17,1,0,1,0,11,1,0.557629431,0,27,6.55,1.3333333333333333
3.534065934065934,17,0,1,0,0,13,1,0.988596642,2,18,8.04,0.0
1.0,17,0,0,0,0,16,46,1.0,1,12,7.25,0.0
3.534994068801898,17,0,0,1,0,17,1,0.4848137973137973,1,33,7.45,2.0
4.819354838709677,17,0,1,0,1,3,1,1.2130362349021242,2,28,7.47,0.0
4.960407239819005,17,0,1,0,1,4,1,1.4483292763885818,2,15,8.77,0.0
4.512485136741974,17,0,0,0,1,6,1,0.6659145957065596,1,19,7.59,0.0
4.5,17,0,0,1,1,8,1,0.6985790992438908,1,40,7.65,0.0
4.067388688327316,17,1,0,0,1,9,1,0.7245295686391525,0,39,6.76,0.0
0.6,17,0,1,0,1,13,67,0.6,0,1,6.76,0.0
1.5898617511520738,17,1,0,0,1,14,51,0.6041216229377276,3,18,8.28,0.0
4.171461449942463,17,0,1,0,1,18,1,0.8272488450040762,1,31,7.25,0.0
0.6,17,0,0,0,1,21,67,0.6,0,4,6.58,0.0
4.868585732165206,17,0,1,0,0,2,1,1.131691649,1,23,7.78,0.0
3.582443653618031,17,0,1,0,0,3,1,0.4471988642568527,0,15,6.04,0.0
4.493029150823828,17,0,0,0,0,6,1,0.622063848,0,25,7.09,0.0
4.7601010101010095,17,0,0,1,0,8,1,1.232967194265724,1,31,7.54,0.0
0.6,17,1,0,0,0,9,67,0.6,2,4,7.89,0.0
4.06043956,17,0,1,0,0,13,1,0.8567392388233339,1,23,7.39,2.5
2.0,17,0,0,0,0,16,46,1.0837533445336318,3,22,7.45,0.0
5.0,17,0,0,1,0,17,1,1.057125233194921,1,41,8.82,1.6666666666666667
1.0,17,0,0,0,0,18,61,1.0,2,13,8.61,0.0
1.0,17,0,1,0,1,2,1,1.0,1,9,7.1,0.0
1.0,17,0,1,0,1,4,1,1.0,3,10,8.54,0.0
1.0,17,0,1,0,1,5,1,1.0,0,6,6.66,0.0
1.0,17,0,0,1,1,6,1,1.0,0,8,7.56,0.0
1.0,17,0,0,1,1,8,1,1.0,0,6,6.91,0.0
1.0,17,1,0,1,1,9,1,1.0,0,8,6.99,0.0
1.0,17,0,0,0,1,10,1,1.0,1,8,7.18,0.0
1.0,17,0,1,1,1,14,1,1.0,3,6,7.93,0.0
1.0,17,0,0,0,1,19,1,1.0,0,3,6.88,0.0
1.0,17,0,0,1,1,21,1,1.0,1,7,7.56,0.0
1.0,20,0,0,0,0,2,1,1.0,1,9,7.35,1.0
1.0,20,0,1,0,0,3,1,1.0,0,4,6.13,0.0
1.0,20,0,1,1,0,5,1,1.0,0,3,5.81,0.0
1.0,20,0,1,0,0,6,1,1.0,0,1,5.77,0.0
1.0,20,1,0,1,0,7,1,1.0,3,10,8.02,0.0
1.0,20,0,0,0,0,8,1,1.0,0,9,7.63,0.0
1.0,20,1,0,1,0,9,1,1.0,4,7,9.0,1.0
1.0,20,1,0,0,0,10,1,1.0,4,10,8.23,0.0
1.0,20,0,0,0,0,18,1,1.0,2,7,7.55,0.0
1.0,20,0,0,1,0,19,1,1.0,1,7,7.39,0.0
2.0,17,0,1,0,1,2,1,1.0856992292997825,3,15,9.33,0.0
1.7447306791569088,17,0,1,0,1,4,1,0.6263116744166907,1,15,7.45,0.0
2.0,17,0,1,0,1,5,1,0.6120074635056525,1,8,8.14,2.0
2.0,17,0,0,1,1,6,1,0.4530079849228786,1,12,7.98,0.0
2.0,17,0,0,1,1,8,1,0.8784368242199567,0,10,7.31,0.0
2.0,17,1,0,1,1,9,1,1.0750494048439725,1,14,9.33,0.0
2.0,17,0,0,0,1,10,1,0.7702340907530721,1,12,7.99,2.0
1.790668348045397,17,0,1,1,1,14,1,0.8206129807692308,1,12,7.1,0.0
2.0,17,0,0,0,1,19,1,1.4435874834728957,1,6,8.76,0.0
1.812169312169312,17,0,0,1,1,21,1,0.5597337770382695,0,11,6.85,0.0
2.0,20,0,0,0,0,2,1,0.943112883,1,16,9.23,0.0
2.0,20,0,1,0,0,3,1,1.1464982269503543,0,10,6.25,0.0
2.0,20,0,1,1,0,5,1,1.3667928254072732,2,6,9.21,0.0
2.0,20,0,1,0,0,6,1,1.7375886524822697,1,4,7.52,0.0
1.7032418952618456,20,1,0,1,0,7,1,0.5142829334760816,0,14,6.83,0.0
1.8060288335517691,20,0,0,0,0,8,1,0.647955429,0,14,6.89,0.0
1.9622222222222223,20,1,0,1,0,9,1,0.6797083407433755,1,12,8.83,1.0
2.0,20,1,0,0,0,10,1,0.7631570937205127,1,16,10.33,0.0
2.0,20,0,0,0,0,18,1,0.7933586219762452,1,11,8.78,0.0
1.604871447902571,20,0,0,1,0,19,1,0.2520563223198103,0,10,5.93,0.0
2.533762057877813,17,0,1,0,1,2,1,1.0329971710540522,2,25,7.88,0.0
2.462529274004684,17,0,1,0,1,4,1,0.924082353,0,20,7.01,0.0
2.613022113022113,17,0,1,0,1,5,1,1.566551290119572,0,15,7.09,0.0
2.8157894736842106,17,0,0,1,1,6,1,0.9630589978448276,2,18,7.49,0.0
3.0,17,0,0,1,1,8,1,1.9927393423918685,5,18,8.3,3.0
2.4405144694533765,17,1,0,1,1,9,1,0.7996764081302457,0,21,7.59,0.0
3.0,17,0,0,0,1,10,1,1.394290123,2,21,8.28,0.0
3.0,17,0,1,1,1,14,1,1.4096423925451986,3,21,8.53,0.0
2.613013698630137,17,0,0,0,1,19,1,2.028303234,2,16,7.63,3.0
3.0,17,0,0,1,1,21,1,1.4683974446105752,2,21,7.96,0.0
2.639219934994583,20,0,0,0,0,2,1,1.341058903563302,4,26,8.12,0.0
3.0,20,0,1,0,0,3,1,0.3580210772833723,0,11,6.26,0.0
2.4723127035830617,20,0,1,1,0,5,1,1.270795789,1,8,7.59,0.0
2.984042553,20,0,1,0,0,6,1,1.5261324041811846,1,8,7.48,0.0
3.0,20,1,0,1,0,7,1,1.2016103153534234,3,23,8.62,0.0
3.0,20,0,0,0,0,8,1,1.3949270267990213,1,26,8.42,0.0
3.0,20,1,0,1,0,9,1,1.470590901879009,4,22,9.34,0.0
2.340755082284608,20,1,0,0,0,10,1,1.0225124902185037,4,27,8.06,3.0
3.0,20,0,0,0,0,18,1,1.3475029115571693,3,20,9.14,0.0
3.0,20,0,0,1,0,19,1,1.2488301119023395,2,18,8.44,0.0
3.5198285101822084,17,0,1,0,1,2,1,1.1531852762621997,2,38,8.21,0.0
3.2505854800936773,17,0,1,0,1,4,1,0.605167122,0,25,6.94,0.0
3.5429975429975427,17,0,1,0,1,5,1,0.8703787288170366,1,20,7.21,0.0
3.754385964912281,17,0,0,1,1,6,1,1.1150726186428328,2,27,7.49,0.0
3.821686746987951,17,0,0,1,1,8,1,1.0135718572728505,3,25,7.93,0.0
3.725616292,17,1,0,1,1,9,1,1.1131221719457014,2,25,8.69,4.0
4.0,17,0,0,0,1,10,1,1.3691002682520117,3,27,9.51,2.6666666666666665
4.0,17,0,1,1,1,14,1,1.3120439583965178,2,28,10.13,0.0
3.625570776255708,17,0,0,0,1,19,1,1.3126153993717478,3,22,7.94,0.0
3.7035175879396975,17,0,0,1,1,21,1,1.4802320354474816,2,31,7.37,0.0
3.869989165763813,20,0,0,0,0,2,1,1.432877166041883,4,38,8.93,0.0
4.0,20,0,1,0,0,3,1,2.0004877810838497,2,17,9.13,0.0
3.878393051031487,20,0,1,1,0,5,1,2.2114593494210952,3,14,8.93,0.0
3.6276595744680855,20,0,1,0,0,6,1,1.6765542976408827,0,11,6.82,0.0
4.0,20,1,0,1,0,7,1,1.5392401428545788,4,31,9.29,0.0
4.0,20,0,0,0,0,8,1,1.240445427385248,1,33,8.57,0.0
3.276231263383298,20,1,0,1,0,9,1,0.770100847,3,29,7.65,0.0
3.1093901258470478,20,1,0,0,0,10,1,1.4593003249856624,2,41,8.03,2.0
3.706783369803064,20,0,0,0,0,18,1,1.5318933085344717,3,31,8.47,0.0
3.568720379,20,0,0,1,0,19,1,1.3350683148991542,1,25,7.53,0.0
4.715969989281887,17,0,1,0,1,2,1,0.5490416056696448,3,44,8.8,0.0
3.527865404837014,17,0,0,0,1,10,1,0.2119830598690148,0,28,6.71,0.0
0.8,17,0,0,0,1,11,64,0.7999999999999999,1,6,9.2,0.0
0.8,17,0,1,0,1,12,64,0.8,3,4,8.59,0.0
0.8,17,0,0,0,1,16,64,0.8,0,3,6.27,0.0
0.2666666666666666,17,1,0,0,1,18,72,0.2666666666666666,0,1,6.68,0.0
3.2933789954337898,17,0,0,0,1,19,1,0.1144591016659246,0,23,5.77,1.6666666666666667
0.2666666666666666,17,0,0,0,1,23,72,0.2666666666666666,0,1,6.54,0.0
4.295774647887324,20,0,0,0,0,2,1,0.7413059089043906,2,43,7.93,0.0
3.279044516829533,20,0,1,1,0,5,1,0.3132578016298946,0,16,6.04,0.0
5.0,20,0,1,0,0,6,1,0.5207388939256573,0,13,7.55,0.0
4.289558665231432,20,1,0,1,0,7,1,0.5249208924297669,0,37,7.97,0.0
3.914819136522754,20,0,0,0,0,8,1,0.227575735130731,0,36,6.71,0.0
4.630620985010707,20,1,0,1,0,9,1,0.3848363009764503,1,31,8.65,0.0
5.0,20,1,0,0,0,10,1,0.4290990434691429,2,45,10.35,0.0
3.884026258205689,20,0,0,0,0,18,1,0.4235583154392278,0,34,7.1,0.0
0.6666666666666666,20,0,0,0,0,20,66,0.6666666666666666,0,3,7.33,0.0
1.0,19,0,1,0,1,2,1,1.0,1,7,7.51,0.0
1.0,19,0,1,0,1,3,1,1.0,2,7,8.46,0.0
1.0,19,0,0,1,1,4,1,1.0,0,9,6.46,0.0
1.0,19,0,0,0,1,6,1,1.0,0,11,6.58,0.0
1.0,19,0,0,1,1,8,1,1.0,2,11,8.8,0.0
1.0,19,0,1,1,1,14,1,1.0,4,14,9.64,0.0
1.0,19,0,0,1,1,17,1,1.0,4,12,11.8,0.0
1.0,19,0,0,0,1,18,1,1.0,2,11,9.82,0.0
1.0,19,1,0,1,1,20,1,1.0,2,14,8.25,0.0
1.0,19,0,1,0,1,21,1,1.0,0,8,6.69,0.0
1.0,19,0,1,0,0,2,1,1.0,1,9,8.19,0.0
1.0,19,0,1,0,0,4,1,1.0,1,7,8.22,0.0
1.0,19,0,0,0,0,6,1,1.0,2,12,7.93,0.0
1.0,19,0,0,1,0,8,1,1.0,2,9,7.57,0.0
1.0,19,1,0,1,0,11,1,1.0,2,6,7.59,0.0
1.0,19,0,1,1,0,14,1,1.0,3,3,8.9,0.0
1.0,19,0,1,0,0,16,1,1.0,0,3,6.27,0.0
1.0,19,0,0,0,0,17,1,1.0,2,8,7.67,0.0
1.0,19,1,0,1,0,20,1,1.0,2,12,7.7,0.0
1.0,19,1,0,1,0,21,1,1.0,0,10,7.13,0.0
1.6271637816245008,19,0,1,0,1,2,1,0.589523966,0,10,6.11,0.0
1.664302600472813,19,0,1,0,1,3,1,0.8133871898442008,0,11,7.04,0.0
1.826625386996904,19,0,0,1,1,4,1,0.7433739677546205,0,13,5.9,0.0
2.0,19,0,0,0,1,6,1,0.8978861517976032,1,18,7.37,0.0
1.7613636363636362,19,0,0,1,1,8,1,1.0410601781446882,2,21,7.75,0.0
1.9730290456431532,19,0,1,1,1,14,1,0.7564885496183207,5,21,9.51,0.0
1.4118644067796609,19,0,0,1,1,17,1,0.8448754194520041,2,23,8.33,0.0
1.29938900203666,19,0,0,0,1,18,1,0.4732450862414761,0,13,6.38,2.0
1.801212121212121,19,1,0,1,1,20,1,0.8711168164313221,1,20,7.43,0.0
2.0,19,0,1,0,1,21,1,0.8418929402637703,2,11,8.28,0.0
1.7069597069597071,19,0,1,0,0,2,1,0.7345543180202444,0,17,6.99,0.0
1.6253041362530412,19,0,1,0,0,4,1,0.8870378822455499,0,12,6.68,0.0
1.7225725094577555,19,0,0,0,0,6,1,0.9694144537006404,0,20,6.83,2.0
1.8837516512549537,19,0,0,1,0,8,1,0.898573081,1,17,7.13,2.0
1.7812911725955205,19,1,0,1,0,11,1,0.9100992810681272,0,11,6.76,2.0
2.0,19,0,1,1,0,14,1,0.5480681579131897,1,5,9.42,0.0
1.821371610845295,19,0,1,0,0,16,1,0.4286053694464243,0,4,5.71,0.0
1.7027379400260756,19,0,0,0,0,17,1,0.7814695616699152,0,17,6.53,0.0
2.0,19,1,0,1,0,20,1,0.4212764282058349,1,15,8.34,0.0
2.0,19,1,0,1,0,21,1,0.9759682687820812,2,18,7.74,2.0
3.0,19,0,1,0,1,2,1,1.1339139344262297,0,16,8.12,0.0
2.641843971631205,19,0,1,0,1,3,1,1.365813792669894,1,18,7.45,0.0
3.0,19,0,0,1,1,4,1,1.5029432540616907,1,19,7.64,0.0
3.0,19,0,0,0,1,6,1,1.3389549350290295,6,28,7.75,0.0
2.85,19,0,0,1,1,8,1,0.8365487914055506,2,27,8.36,3.0
2.278008298755186,19,0,1,1,1,14,1,0.5832381621716595,1,28,7.32,0.0
2.257627118644068,19,0,0,1,1,17,1,1.1396598617164204,4,32,8.88,0.0
2.8350305498981667,19,0,0,0,1,18,1,1.3738122676175777,2,22,9.28,0.0
2.789090909090909,19,1,0,1,1,20,1,1.3648480820024835,3,37,7.67,0.0
2.6123188405797104,19,0,1,0,1,21,1,1.0263359363037818,0,17,7.21,0.0
3.0,19,0,1,0,0,2,1,1.4161677181819807,6,30,8.5,0.0
2.5729927007299267,19,0,1,0,0,4,1,1.2984176293563734,0,20,7.05,0.0
2.595208070617907,19,0,0,0,0,6,1,1.0500615751510056,0,29,6.86,0.0
3.0,19,0,0,1,0,8,1,1.114684568963428,3,23,8.74,1.5
2.7826086956521743,19,1,0,1,0,11,1,1.1970127144796938,0,18,7.04,0.75
2.837579617834395,19,0,1,1,0,14,1,1.6322217603990152,3,11,8.91,0.0
3.0,19,0,1,0,0,16,1,1.8867724867724864,1,10,7.38,0.0
2.804432855280313,19,0,0,0,0,17,1,1.2306993156544055,1,28,7.17,0.0
2.665467625899281,19,1,0,1,0,20,1,0.8029813736232051,1,22,7.41,0.0
3.0,19,1,0,1,0,21,1,1.2550833465270397,2,27,7.9,0.0
3.344827586206897,19,0,1,0,1,2,1,0.7675429517698199,0,19,6.79,0.0
4.0,19,0,1,0,1,3,1,1.0186486739761973,1,24,8.64,0.0
3.509677419354839,19,0,0,0,1,6,1,0.6036229899448335,0,32,6.8,4.0
1.0,19,0,0,0,1,7,46,1.0,1,5,7.93,0.0
0.4666666666666667,19,1,0,0,1,11,54,0.4666666666666666,2,5,7.92,0.0
4.0,19,0,1,1,1,14,1,0.731723074,2,35,11.48,0.0
0.4666666666666667,19,0,0,0,1,15,54,0.4666666666666667,1,1,7.74,0.0
4.0,19,0,0,0,1,18,1,0.7427893553356115,4,29,10.34,0.0
3.180606061,19,1,0,1,1,20,1,0.5813550200322909,0,44,6.56,0.0
3.260869565217392,19,0,1,0,1,21,1,0.6264043734664888,0,21,6.75,0.0
3.76,19,0,1,0,0,2,1,0.4024946955571272,1,32,7.99,0.0
3.0121654501216546,19,0,1,0,0,4,1,0.509516011,0,25,6.19,0.0
3.5208070617906686,19,0,0,0,0,6,1,0.4318819857364557,0,34,6.98,0.0
3.633867276887872,19,0,0,1,0,8,1,0.7966927391650331,1,30,7.94,0.0
4.0,19,1,0,1,0,11,1,1.3688797466641405,2,24,7.99,0.0
2.9681528662420384,19,0,1,1,0,14,1,0.5480782495930248,0,14,6.99,0.0
3.539295393,19,0,1,0,0,16,1,1.0965883633105038,0,13,6.53,0.0
3.374185136897001,19,0,0,0,0,17,1,0.3369482729075375,0,31,6.47,0.0
4.0,19,1,0,1,0,20,1,1.1222436575601054,2,30,8.45,0.0
4.0,19,1,0,1,0,21,1,1.0304251460809994,3,35,8.92,2.0
4.353448275862069,19,0,1,0,1,2,1,2.200639747809559,1,27,7.07,0.0
3.929398148148148,19,0,1,0,1,3,1,0.940424561,0,31,6.79,0.0
4.316129032258065,19,0,0,0,1,6,1,0.8237745098039215,0,40,6.69,0.0
2.0,19,0,0,0,1,7,46,0.8650055370985604,2,11,7.98,0.0
1.3888888888888888,19,1,0,0,1,11,54,0.7873056127930116,1,15,7.5,0.0
0.2,19,0,0,0,1,13,73,0.2,0,2,7.01,0.0
3.645470383275261,19,0,1,1,1,14,1,1.002768731978137,3,43,8.37,0.0
1.4666666666666663,19,0,0,0,1,15,54,1.2434082493756995,2,7,8.02,1.4666666666666666
3.795938104448743,19,0,0,0,1,18,1,0.834034078,2,35,7.85,0.0
5.0,19,0,1,0,1,21,1,2.3174900113166585,3,34,8.59,5.0
4.241176470588235,19,0,1,0,0,2,1,0.8093525179856116,1,40,7.21,0.0
4.093673965936739,19,0,1,0,0,4,1,0.4853391126976032,0,28,6.73,0.0
4.489281210592687,19,0,0,0,0,6,1,0.6968455489525183,1,41,7.12,0.0
0.9333333333333332,19,0,0,0,0,9,62,0.9333333333333332,3,5,9.29,0.0
0.4666666666666667,19,1,0,0,0,10,69,0.4666666666666667,1,3,7.66,0.0
0.4666666666666667,19,0,1,0,0,13,69,0.4666666666666667,1,3,7.93,0.0
4.823848238482385,19,0,1,0,0,16,1,1.235421686746988,0,16,7.12,0.0
4.719687092568448,19,0,0,0,0,17,1,0.3481300961144263,0,33,7.24,0.0
4.609467455621302,19,1,0,1,0,20,1,0.9924349488735554,2,39,7.79,0.0
0.9333333333333332,19,0,0,0,0,22,62,0.9333333333333332,4,9,8.52,0.0
1.0,20,0,0,1,1,3,1,1.0,3,11,8.23,0.0
1.0,20,0,0,0,1,4,1,1.0,2,10,8.18,1.0
1.0,20,0,1,1,1,5,1,1.0,2,3,7.71,0.0
1.0,20,0,0,0,1,6,1,1.0,1,5,8.43,1.0
1.0,20,1,0,0,1,7,1,1.0,5,10,9.13,0.0
1.0,20,1,0,0,1,9,1,1.0,5,9,8.92,1.0
1.0,20,1,0,1,1,10,1,1.0,3,11,7.67,1.0
1.0,20,0,1,0,1,18,1,1.0,1,11,7.17,0.0
1.0,20,0,1,1,1,19,1,1.0,0,6,6.98,0.0
1.0,20,0,0,1,1,22,1,1.0,3,10,8.97,0.0
1.0,18,0,1,0,0,2,1,1.0,2,9,7.73,1.0
1.0,18,0,1,1,0,3,1,1.0,2,12,7.31,1.0
1.0,18,0,1,0,0,4,1,1.0,2,7,9.4,0.0
1.0,18,0,1,0,0,5,1,1.0,2,9,8.63,0.0
1.0,18,0,0,0,0,6,1,1.0,1,10,7.38,0.0
1.0,18,1,0,1,0,9,1,1.0,1,8,7.99,0.0
1.0,18,1,0,0,0,10,1,1.0,2,8,7.64,0.0
1.0,18,0,0,1,0,17,1,1.0,5,8,8.74,1.0
1.0,18,0,0,1,0,18,1,1.0,3,11,7.69,0.0
1.0,18,0,0,1,0,20,1,1.0,4,13,9.05,1.0
2.0,20,0,0,1,1,3,1,0.7982019725931746,1,17,8.88,0.0
1.816625916870416,20,0,0,0,1,4,1,0.3094780128672812,1,12,7.43,0.0
2.0,20,0,1,1,1,5,1,0.8876924371161773,1,5,8.01,0.0
1.7912218268090154,20,0,0,0,1,6,1,0.4830159793321212,1,7,7.55,0.0
1.9868565169769987,20,1,0,0,1,7,1,0.8874872723158728,4,16,9.07,0.0
2.0,20,1,0,0,1,9,1,1.138802729528536,4,17,9.03,0.0
2.0,20,1,0,1,1,10,1,1.1824036323202372,6,25,7.8,0.0
1.788005578800558,20,0,1,0,1,18,1,0.378463662,0,14,6.41,0.0
1.6446991404011462,20,0,1,1,1,19,1,0.6957895925047973,0,8,5.74,0.0
1.855072463768116,20,0,0,1,1,22,1,0.91649556878135,3,19,8.32,0.0
1.8447606727037515,18,0,1,0,0,2,1,0.8972917292587664,1,15,7.13,0.0
2.0,18,0,1,1,0,3,1,0.8169646088152277,2,18,8.72,0.0
1.953191489361702,18,0,1,0,0,4,1,0.9111248264156764,2,13,9.18,0.0
2.0,18,0,1,0,0,5,1,0.8722532297724523,2,14,8.83,0.0
2.0,18,0,0,0,0,6,1,1.1020007275372865,2,18,8.22,0.0
1.5219023779724656,18,1,0,1,0,9,1,0.5252983134457703,0,13,6.08,0.0
1.7486910994764395,18,1,0,0,0,10,1,0.5467247472671981,0,11,6.68,0.0
1.6864988558352405,18,0,0,1,0,17,1,0.7646211646837822,1,14,7.37,0.0
2.0,18,0,0,1,0,18,1,0.8421087843714458,2,20,8.38,0.0
1.7767955801104969,18,0,0,1,0,20,1,0.7002225932109071,2,20,8.04,0.0
2.6148648648648645,20,0,0,1,1,3,1,1.063114592431884,3,25,7.74,0.0
2.5122249388753057,20,0,0,0,1,4,1,0.8586848459025707,0,17,6.85,0.0
2.8726591760299627,20,0,1,1,1,5,1,1.225909158748321,2,10,7.67,0.0
2.469750889679716,20,0,0,0,1,6,1,1.3802045665874574,0,13,6.94,1.5
2.306681270536692,20,1,0,0,1,7,1,0.6781375188809352,0,23,7.02,0.0
2.641196013289037,20,1,0,0,1,9,1,0.7493891797556719,1,28,7.95,0.0
2.8,20,1,0,1,1,10,1,0.5944721004532283,1,36,7.28,0.0
3.0,20,0,1,0,1,18,1,1.2891125857608818,2,20,7.49,0.0
3.0,20,0,1,1,1,19,1,1.2716394615334592,2,11,8.25,0.0
2.8829431438127084,20,0,0,1,1,22,1,0.924404804718406,4,28,8.62,0.0
2.608020698576973,18,0,1,0,0,2,1,0.7294373700623701,0,23,6.72,0.0
2.8383027522935778,18,0,1,1,0,3,1,0.6695434611492185,3,24,8.25,0.0
2.323404255319149,18,0,1,0,0,4,1,0.6078063484251969,1,17,7.28,0.0
2.323895809739524,18,0,1,0,0,5,1,0.3216488379386041,0,17,6.84,0.0
2.565693430656934,18,0,0,0,0,6,1,1.2859458785384712,0,30,7.03,3.0
3.0,18,1,0,1,0,9,1,1.317959259951411,2,20,9.01,3.0
3.0,18,1,0,0,0,10,1,1.5170032096859385,2,18,8.31,3.0
2.735697940503432,18,0,0,1,0,17,1,0.7709540093516645,2,21,7.97,0.0
2.659904534606205,18,0,0,1,0,18,1,0.7495106649937264,1,26,7.43,3.0
2.665193370165745,18,0,0,1,0,20,1,0.938019927,3,31,8.04,1.0
3.853300733496333,20,0,0,0,1,4,1,1.7770528032834332,4,29,7.88,0.0
4.0,20,0,0,0,1,6,1,1.290597991532244,2,18,8.8,0.0
3.185104052573932,20,1,0,0,1,7,1,0.969232555439452,1,32,7.27,4.0
1.0,20,0,1,0,1,8,46,1.0,1,5,7.11,0.0
3.955703211517165,20,1,0,0,1,9,1,1.0321986591085663,2,39,8.93,0.0
0.1333333333333333,20,0,0,0,1,12,59,0.1333333333333333,0,3,7.01,0.0
4.0,20,0,1,0,1,18,1,0.658146965,2,25,8.07,4.0
4.0,20,0,1,1,1,19,1,1.6323953962816118,2,17,9.61,0.0
1.0,20,0,0,0,1,20,46,1.0,3,9,8.31,0.0
4.0,18,0,1,0,0,2,1,1.2932072983073204,3,32,8.51,0.0
3.518348623853211,18,0,1,1,0,3,1,0.9482466487935656,1,33,7.67,0.0
2.804255319148936,18,0,1,0,0,4,1,0.5691974885242441,0,21,6.59,0.0
4.0,18,0,1,0,0,5,1,0.8452237,2,20,8.89,0.0
4.0,18,0,0,0,0,6,1,0.9101738725576765,2,37,8.3,0.0
3.551609322974473,18,1,0,1,0,9,1,1.0514657262508265,2,25,8.0,2.0
4.0,18,1,0,0,0,10,1,1.1252372470581364,3,26,8.32,2.0
3.3455377574370706,18,0,0,1,0,17,1,1.074900059538998,1,32,7.31,2.6666666666666665
4.0,18,0,0,1,0,18,1,0.5796193378108706,1,30,8.5,0.0
3.3414364640883973,18,0,0,1,0,20,1,0.7229028922382728,2,38,7.56,0.0
4.816625916870416,20,0,0,0,1,4,1,0.8337169790639045,2,34,7.88,0.0
4.153409091,20,0,0,0,1,6,1,0.5516296734427045,1,20,7.31,1.6666666666666667
3.838992332968236,20,1,0,0,1,7,1,0.8414264036418817,0,40,7.01,0.0
2.0,20,0,1,0,1,8,46,1.2088112293486812,1,16,7.32,0.0
4.562569213732005,20,1,0,0,1,9,1,0.8837115648836879,4,46,8.24,0.0
1.1333333333333333,20,0,0,0,1,12,59,1.0129977116704807,5,20,7.95,0.0
1.1333333333333333,20,0,0,0,1,13,59,1.1333333333333333,3,18,7.63,1.1333333333333333
4.584882280049566,20,0,1,0,1,18,1,0.5880767795696695,1,31,7.4,0.0
3.9646201873048903,20,0,1,1,1,19,1,1.6648265591701543,2,23,7.62,5.0
2.0,20,0,0,0,1,20,46,0.973452381,3,19,9.45,0.0
4.535840188014101,18,0,1,0,0,2,1,0.8694270407699991,1,37,7.72,0.0
4.255319149,18,0,1,0,0,4,1,0.4313711310384727,1,23,8.0,0.0
3.987626546681665,18,0,1,0,0,5,1,1.037374221370388,0,26,7.09,0.0
